@RELATION knnModel
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {trainingData/disgust,trainingData/fear,trainingData/happy}

@DATA
0.064006,0.067211,3.199004,0.169105,0.210040,0.406099,0.033958,0.103607,-25.710104,2.493354,-0.236121,0.091265,-0.704222,-0.390980,-0.661009,-0.459616,-0.466917,-0.231106,0.334309,0.402633,0.274318,0.003079,0.000819,0.003422,0.002047,0.014870,0.064993,0.080850,0.001333,0.047768,0.002491,0.002063,0.001105,0.046406,0.085505,0.051212,0.168210,0.082218,0.021870,0.551138,0.034097,0.140329,2.746602,0.779042,0.683436,0.532824,0.422082,0.451234,0.380386,0.352520,0.506641,0.235301,0.285971,0.224319,0.347231,0.004704,0.000857,0.003792,0.001714,0.030287,0.060226,0.077220,0.001515,0.044927,0.002226,0.001841,0.001082,0.018580,trainingData/fear
0.071835,0.034988,3.134267,0.196202,0.230507,0.488727,0.036923,0.114303,-28.099935,2.078228,0.160139,-0.163329,-0.453528,-0.372947,-0.537474,-0.358703,-0.199452,-0.086392,0.343939,0.422516,0.159241,0.001449,0.001351,0.004401,0.001617,0.031073,0.026674,0.086371,0.000719,0.061333,0.002602,0.001941,0.001211,0.045337,0.096355,0.035251,0.227911,0.095178,0.019917,0.683272,0.037884,0.163262,3.783551,1.037896,0.459220,0.556812,0.518527,0.623573,0.380349,0.352856,0.468692,0.222036,0.329945,0.407270,0.228288,0.001373,0.002371,0.006953,0.001655,0.037849,0.044630,0.073075,0.001200,0.075651,0.003786,0.002474,0.001834,0.014525,trainingData/fear
0.122596,0.031634,3.184214,0.217855,0.216971,0.697198,0.026781,0.193661,-27.212550,2.088206,-0.221990,-0.017909,-0.237868,-0.101359,-0.464026,-0.437576,-0.377758,-0.463444,-0.145233,0.296132,0.329178,0.001652,0.000453,0.004703,0.020186,0.060071,0.089454,0.029243,0.001113,0.008615,0.001295,0.004608,0.001591,0.044476,0.166651,0.028051,0.259413,0.156528,0.033100,1.012275,0.032708,0.278499,3.623631,1.203894,0.913630,0.474012,0.474448,0.449835,0.467181,0.468321,0.453568,0.339786,0.360000,0.282202,0.308754,0.001677,0.000463,0.005556,0.035751,0.067089,0.097277,0.039190,0.002609,0.024824,0.001208,0.007752,0.001915,0.021123,trainingData/fear
0.078588,0.026944,3.072883,0.173633,0.212795,0.385729,0.038308,0.103160,-27.248012,2.538567,-0.443503,0.021064,-0.452524,-0.418815,-0.392037,-0.365827,-0.361980,-0.205342,0.118712,0.379162,0.179228,0.002502,0.002022,0.008669,0.002589,0.039617,0.068835,0.081526,0.001158,0.022337,0.006150,0.002598,0.001233,0.045913,0.092810,0.025078,0.287273,0.090167,0.032908,0.564658,0.043521,0.135457,3.587463,1.042899,0.786946,0.706360,0.565787,0.466101,0.428159,0.405264,0.458577,0.402317,0.314964,0.345800,0.344803,0.002661,0.003104,0.013308,0.001969,0.067528,0.086439,0.081051,0.002330,0.039741,0.014428,0.002389,0.001254,0.020709,trainingData/fear
0.076615,0.041597,3.215303,0.168283,0.202568,0.405560,0.020915,0.122552,-25.412038,2.558569,-0.619904,0.083681,-0.454584,-0.466625,-0.458602,-0.437304,-0.513383,-0.594152,-0.192831,0.330709,0.393570,0.004352,0.000843,0.003510,0.018807,0.073538,0.087474,0.025323,0.000424,0.011718,0.001280,0.001700,0.015370,0.044320,0.096359,0.030422,0.123466,0.088996,0.027776,0.580446,0.019530,0.150256,2.469511,0.945648,0.848725,0.354155,0.466336,0.375109,0.354271,0.268399,0.297352,0.287780,0.254202,0.252245,0.262311,0.006853,0.000772,0.003771,0.041686,0.076448,0.072465,0.039344,0.000599,0.028385,0.000929,0.001220,0.025255,0.016159,trainingData/fear
0.083053,0.025288,2.999716,0.176803,0.208043,0.505069,0.023712,0.125902,-26.082346,2.075157,-0.698592,0.136828,-0.367303,-0.075006,-0.500617,-0.425528,-0.249265,-0.337028,-0.118791,0.413692,0.260542,0.004259,0.001424,0.013725,0.003759,0.034518,0.052904,0.060602,0.002737,0.013697,0.004371,0.012322,0.012189,0.036256,0.088693,0.024142,0.544555,0.085334,0.025850,0.575320,0.019281,0.155000,3.137325,0.817192,0.811092,0.477588,0.544494,0.429632,0.334944,0.350963,0.379291,0.341681,0.451913,0.355976,0.322104,0.007022,0.001190,0.027472,0.004388,0.029137,0.052730,0.081854,0.005780,0.024430,0.009699,0.026011,0.015875,0.020270,trainingData/fear
0.099305,0.028925,3.055297,0.215833,0.230972,0.580082,0.036932,0.148468,-27.756061,1.904917,0.005225,-0.350587,-0.502603,-0.187962,-0.345722,-0.252293,-0.339521,-0.215679,0.085649,0.266298,0.311981,0.001451,0.000607,0.010733,0.007900,0.042070,0.082359,0.056094,0.000472,0.004266,0.016588,0.005617,0.001348,0.045895,0.131323,0.036678,0.340744,0.121242,0.026361,0.861950,0.039203,0.226798,4.086325,1.008237,0.721110,0.697084,0.534449,0.476150,0.410366,0.385095,0.532594,0.404468,0.317791,0.208588,0.393821,0.001076,0.000668,0.026008,0.012947,0.054284,0.094991,0.077240,0.000824,0.008220,0.030269,0.010854,0.001286,0.022934,trainingData/fear
0.067333,0.028983,3.061407,0.186329,0.224723,0.390393,0.037204,0.093542,-27.269803,2.227434,-0.014597,-0.049795,-0.467170,-0.245386,-0.377089,-0.235436,-0.346151,-0.293349,-0.008279,0.253944,0.289453,0.003030,0.000714,0.013594,0.007303,0.059917,0.068371,0.067740,0.000529,0.009112,0.005891,0.007642,0.005579,0.047261,0.085148,0.035417,0.356327,0.082340,0.029385,0.528915,0.039636,0.136937,4.412007,0.758666,0.560659,0.606091,0.529026,0.491418,0.427773,0.374416,0.495020,0.453544,0.373996,0.252971,0.332485,0.004931,0.000930,0.026191,0.012912,0.065463,0.089673,0.080408,0.001054,0.021360,0.012695,0.010585,0.015821,0.022679,trainingData/fear
0.151598,0.046265,3.130376,0.249757,0.221184,0.896468,0.024745,0.235451,-26.544370,1.489435,-0.692028,0.158347,-0.225874,-0.122241,-0.373139,-0.449338,-0.322215,-0.284827,0.197429,0.591470,0.155679,0.010833,0.003846,0.008823,0.003589,0.025862,0.039896,0.070353,0.010404,0.013581,0.002029,0.001523,0.001100,0.034330,0.176258,0.039528,0.322148,0.161095,0.036165,1.049781,0.022465,0.299967,4.398020,0.985274,0.778797,0.375095,0.398446,0.369799,0.421851,0.411394,0.434133,0.328785,0.303191,0.380974,0.312050,0.022041,0.006477,0.015437,0.005257,0.036101,0.050634,0.082706,0.013095,0.018634,0.003039,0.001504,0.000967,0.020109,trainingData/fear
0.073791,0.049756,3.018343,0.187546,0.231395,0.334189,0.028615,0.096803,-26.077194,2.435257,-0.445875,-0.086829,-0.281150,-0.197753,-0.247910,-0.353133,-0.485755,-0.388525,0.003683,0.354699,0.281262,0.002802,0.002582,0.010956,0.008058,0.063075,0.065721,0.099824,0.000520,0.004965,0.002956,0.003557,0.001054,0.050633,0.090776,0.041915,0.460092,0.087126,0.030296,0.498756,0.029347,0.134562,3.975717,0.789758,0.645977,0.490898,0.289547,0.381984,0.327385,0.367747,0.519176,0.381313,0.269042,0.282343,0.245256,0.004577,0.006677,0.015601,0.013407,0.072096,0.074076,0.112137,0.000434,0.007594,0.008030,0.007972,0.001227,0.024648,trainingData/fear
0.075697,0.048541,3.008360,0.180013,0.211939,0.436289,0.033575,0.111352,-27.071430,2.102097,-0.187953,-0.253016,-0.496219,0.042553,-0.610849,-0.291327,-0.470932,-0.156258,0.296108,0.451203,0.197015,0.001740,0.001899,0.012857,0.010391,0.016994,0.040739,0.092176,0.004205,0.025932,0.005666,0.002070,0.000692,0.039910,0.098793,0.056296,0.361358,0.096094,0.026442,0.556783,0.031949,0.161562,3.713977,0.929044,0.972756,0.463310,0.419192,0.597919,0.463744,0.280507,0.377215,0.446565,0.335877,0.330531,0.259363,0.001604,0.003156,0.029371,0.031427,0.029449,0.058899,0.080881,0.010542,0.037996,0.008151,0.002273,0.000885,0.020071,trainingData/fear
0.107735,0.042313,3.043305,0.223289,0.227178,0.829155,0.031029,0.211338,-27.197206,1.724259,-0.202852,0.150611,-0.567608,-0.329113,-0.252000,-0.334133,-0.039460,-0.059658,0.245747,0.349141,0.127853,0.013906,0.003588,0.011436,0.001483,0.028852,0.033662,0.086142,0.001653,0.014511,0.003430,0.004553,0.003899,0.039187,0.135362,0.042490,0.417162,0.144590,0.034042,0.928145,0.037600,0.280076,4.365058,1.070425,0.826466,0.531823,0.679864,0.503940,0.350977,0.410360,0.613141,0.335024,0.341995,0.286452,0.232649,0.029858,0.006529,0.026094,0.001041,0.045241,0.044930,0.092828,0.002257,0.020227,0.005225,0.006586,0.006170,0.022456,trainingData/fear
0.119462,0.033664,3.074469,0.217092,0.223967,0.520937,0.020347,0.197772,-27.204397,2.380445,-0.476417,-0.264110,-0.274218,-0.238697,-0.309667,-0.348122,-0.364400,-0.371652,0.010658,0.331226,0.334014,0.008140,0.001719,0.016504,0.018644,0.035472,0.055754,0.057230,0.001089,0.010595,0.002942,0.001999,0.001186,0.036297,0.166708,0.035475,0.299052,0.155415,0.046790,0.751660,0.023926,0.277002,3.809529,1.009755,0.946405,0.596576,0.485519,0.352183,0.351363,0.414038,0.373153,0.396819,0.318054,0.429359,0.322228,0.011131,0.001825,0.028967,0.027139,0.035355,0.061651,0.033363,0.001363,0.015898,0.004010,0.002304,0.001498,0.011520,trainingData/fear
0.080594,0.034760,3.010584,0.203591,0.236514,0.485429,0.041319,0.113484,-27.880106,2.024877,-0.144911,-0.096053,-0.450121,0.147941,-0.343178,-0.258554,-0.399303,-0.313105,0.134685,0.323681,0.255429,0.002190,0.000748,0.017933,0.009416,0.037558,0.075304,0.079430,0.000844,0.007113,0.001698,0.005890,0.003707,0.047680,0.116854,0.045911,0.228787,0.099266,0.036053,0.716802,0.033727,0.187599,4.315396,0.828098,0.762102,0.581050,0.552442,0.435834,0.386858,0.286324,0.441863,0.449723,0.267855,0.290498,0.302260,0.002776,0.000831,0.034635,0.022193,0.043422,0.087574,0.094846,0.001504,0.010305,0.002539,0.016906,0.007018,0.023726,trainingData/fear
0.081466,0.027769,2.939625,0.187533,0.218727,0.429684,0.037911,0.111207,-27.830342,2.165559,-0.296634,-0.021245,-0.280941,-0.146392,-0.389747,-0.162747,-0.315910,-0.278829,0.039880,0.324350,0.245510,0.001976,0.000842,0.011936,0.004082,0.049508,0.056503,0.075882,0.000829,0.017426,0.005049,0.004340,0.004800,0.042147,0.108709,0.030442,0.428686,0.110738,0.039124,0.629584,0.034148,0.153243,4.394993,0.972880,0.933656,0.619353,0.637149,0.422305,0.490175,0.367024,0.385986,0.434066,0.391727,0.278319,0.306500,0.002014,0.000932,0.014379,0.004798,0.048862,0.055337,0.091298,0.001598,0.038480,0.012519,0.007566,0.011083,0.026608,trainingData/fear
0.067664,0.028638,3.007888,0.170704,0.219063,0.293331,0.045417,0.084480,-29.148688,2.559238,-0.431625,-0.276252,-0.039646,-0.184532,-0.287963,-0.322980,-0.331375,-0.315623,0.017357,0.382149,0.235907,0.002798,0.001219,0.011692,0.021700,0.046090,0.066965,0.074526,0.002349,0.006425,0.001666,0.006620,0.003491,0.047747,0.092816,0.035930,0.405130,0.077376,0.027610,0.504011,0.042466,0.134593,4.726298,0.899405,0.791635,0.736172,0.681617,0.421803,0.406054,0.365302,0.479689,0.431822,0.236534,0.433025,0.307829,0.002817,0.002080,0.021878,0.060968,0.052884,0.094387,0.096137,0.005411,0.011929,0.002231,0.017215,0.008459,0.022878,trainingData/fear
0.068811,0.050238,3.130619,0.172388,0.214623,0.322798,0.053555,0.097008,-26.702820,2.776423,-0.470032,-0.270628,-0.124299,-0.404754,-0.456115,-0.256624,-0.240662,-0.362141,-0.024790,0.294762,0.295756,0.005293,0.001044,0.014988,0.018231,0.048104,0.077319,0.053743,0.000323,0.007837,0.007359,0.007084,0.001758,0.047030,0.091588,0.044373,0.240424,0.100780,0.041678,0.529167,0.059333,0.139747,3.935435,1.002373,0.745699,0.672044,0.565254,0.407507,0.438717,0.389592,0.450526,0.466672,0.367288,0.383348,0.338176,0.007872,0.001184,0.032461,0.037163,0.060862,0.101548,0.056596,0.000326,0.014820,0.015963,0.015440,0.003054,0.018813,trainingData/fear
0.114613,0.029010,3.076794,0.238780,0.233492,0.600120,0.021032,0.211181,-27.642377,1.828118,-0.578351,0.106025,-0.150875,-0.296155,-0.231179,-0.254504,-0.342839,-0.114070,-0.020299,0.191756,0.261380,0.001779,0.000899,0.011418,0.012790,0.060710,0.039318,0.073430,0.000952,0.003935,0.008618,0.004485,0.007576,0.041081,0.143328,0.034084,0.300509,0.163792,0.040093,0.775716,0.021448,0.291331,4.355983,1.141426,0.878082,0.504769,0.490805,0.364396,0.324529,0.428817,0.531576,0.386862,0.325655,0.295058,0.360499,0.002370,0.001236,0.016969,0.024494,0.050736,0.047798,0.124089,0.001176,0.006730,0.020500,0.005799,0.014512,0.028785,trainingData/fear
0.094508,0.012063,3.072957,0.197574,0.216335,0.579613,0.021788,0.137541,-28.349954,2.111041,-0.436065,0.135542,-0.434607,-0.107262,-0.173345,0.109293,0.038615,-0.068368,-0.093570,-0.014689,-0.218336,0.030248,0.011087,0.018609,0.007029,0.021305,0.007457,0.055904,0.002486,0.004330,0.016195,0.028205,0.015075,0.034941,0.106344,0.015979,0.292955,0.114861,0.051383,0.683024,0.018213,0.176573,4.045230,1.480086,0.940248,0.492224,0.525043,0.504689,0.456755,0.323663,0.402383,0.337666,0.356531,0.332007,0.290476,0.041905,0.029031,0.025227,0.011385,0.026226,0.017785,0.074882,0.008062,0.007962,0.024730,0.047912,0.030910,0.022914,trainingData/happy
0.095813,0.014509,3.143162,0.180687,0.201923,0.533887,0.031080,0.147239,-27.876756,2.508630,-0.726846,0.212005,-0.431159,-0.252906,-0.136515,0.001967,-0.027189,-0.100813,-0.127852,-0.064917,-0.044149,0.024845,0.012030,0.017744,0.014894,0.025226,0.006411,0.035961,0.002696,0.009633,0.019488,0.018097,0.005911,0.029289,0.120324,0.018843,0.283875,0.110561,0.041407,0.710500,0.027544,0.198746,3.513536,1.370953,1.086728,0.582167,0.579626,0.496182,0.431756,0.428023,0.375942,0.488476,0.421024,0.410804,0.399204,0.050690,0.031837,0.031653,0.027177,0.041710,0.013153,0.048856,0.004274,0.014320,0.026460,0.032002,0.010886,0.016552,trainingData/happy
0.134365,0.031031,3.166326,0.235653,0.225117,0.758150,0.028146,0.225779,-27.603967,2.274815,0.025077,-0.174167,-0.272095,-0.190158,-0.178593,0.003382,0.025454,-0.049825,-0.058398,-0.076562,-0.116865,0.019343,0.011667,0.016971,0.006072,0.019244,0.011035,0.055932,0.001447,0.006275,0.016406,0.026548,0.008617,0.031925,0.187127,0.040766,0.156531,0.170596,0.039459,1.044790,0.026059,0.321149,3.970469,1.221165,0.904386,0.662474,0.572993,0.454294,0.438482,0.329552,0.409365,0.399630,0.466444,0.387069,0.296502,0.039411,0.036528,0.016339,0.011422,0.025858,0.027855,0.084908,0.003847,0.011767,0.027369,0.043563,0.019585,0.022344,trainingData/happy
0.106885,0.024756,3.135360,0.201189,0.209461,0.626097,0.027448,0.177336,-27.299151,2.283442,-0.473893,0.146546,-0.392158,-0.207388,-0.203895,0.008407,0.048254,-0.078672,-0.216465,-0.097988,-0.179482,0.023180,0.012146,0.017633,0.016723,0.028135,0.004027,0.043022,0.001347,0.007068,0.024974,0.022064,0.006972,0.030912,0.135544,0.029528,0.189628,0.155526,0.051205,0.763499,0.024930,0.268737,3.771039,1.514698,1.054607,0.548386,0.560677,0.474808,0.458321,0.403242,0.434004,0.475023,0.417881,0.420644,0.298117,0.037848,0.025516,0.024199,0.035843,0.036039,0.005678,0.061306,0.003214,0.014938,0.036830,0.029844,0.012168,0.018378,trainingData/happy
0.082483,0.069218,3.093572,0.181956,0.217011,0.473346,0.033322,0.133525,-26.476191,2.838451,0.052797,-0.199051,-0.488912,-0.376084,-0.109622,-0.043960,-0.018191,0.090792,0.052091,-0.014979,-0.089730,0.019812,0.004740,0.015645,0.008423,0.023891,0.016766,0.041456,0.001469,0.010664,0.028551,0.026344,0.018999,0.029364,0.100236,0.080803,0.301817,0.107298,0.038672,0.609103,0.025766,0.173180,3.815680,1.111300,0.756896,0.713017,0.724763,0.490204,0.414225,0.394596,0.428740,0.448771,0.292471,0.388407,0.224351,0.031115,0.008562,0.024712,0.020533,0.026759,0.033772,0.042021,0.003716,0.017401,0.034801,0.031578,0.033863,0.010606,trainingData/happy
0.096414,0.023045,3.133683,0.197865,0.220476,0.472097,0.038594,0.140902,-27.728244,2.509369,-0.200093,-0.279286,-0.366969,-0.136361,-0.337481,-0.032304,-0.038059,-0.058924,-0.043617,-0.089250,-0.085772,0.020733,0.008575,0.014925,0.012204,0.023025,0.010718,0.042630,0.002737,0.012200,0.025252,0.022563,0.010850,0.032747,0.111486,0.035189,0.237563,0.113251,0.042557,0.623233,0.027774,0.174215,3.870837,1.335934,1.039916,0.595289,0.534653,0.472753,0.441501,0.415280,0.432884,0.394312,0.373602,0.347841,0.326447,0.039944,0.021892,0.022966,0.023487,0.032663,0.021936,0.073884,0.007461,0.023676,0.037748,0.039560,0.031301,0.019297,trainingData/happy
0.095378,0.012388,3.106424,0.187063,0.209159,0.541709,0.038672,0.145492,-28.449780,2.484520,-0.172275,0.030250,-0.402545,-0.267216,-0.134544,0.054843,-0.076456,-0.075035,-0.045734,-0.043767,-0.064171,0.035869,0.009780,0.018239,0.013159,0.025794,0.027193,0.040998,0.001830,0.006624,0.010864,0.020855,0.006114,0.033563,0.119796,0.016495,0.259946,0.113884,0.041018,0.753784,0.042649,0.198217,3.973969,1.469260,0.900252,0.506971,0.582935,0.414914,0.403813,0.349330,0.467852,0.460061,0.327452,0.356984,0.300663,0.065807,0.022693,0.021726,0.025565,0.035928,0.053049,0.058432,0.005168,0.010307,0.012554,0.031934,0.009900,0.019161,trainingData/happy
0.067821,0.021586,3.147968,0.167144,0.212555,0.341649,0.043500,0.097787,-27.966642,2.649529,-0.482499,-0.269604,-0.375407,-0.324309,-0.276096,-0.091911,0.065167,0.038248,0.053799,-0.047198,-0.070798,0.013996,0.010962,0.022857,0.008766,0.034197,0.012254,0.036326,0.003566,0.007226,0.017882,0.020880,0.010795,0.028087,0.087885,0.027049,0.167361,0.089361,0.042895,0.496745,0.029835,0.147035,4.134207,1.190952,1.072405,0.697286,0.716155,0.499299,0.474155,0.479005,0.540725,0.468285,0.432258,0.339301,0.272708,0.017222,0.021802,0.036866,0.019923,0.044057,0.023469,0.049820,0.010793,0.010227,0.025649,0.033006,0.017678,0.013956,trainingData/happy
0.063634,0.025276,3.179672,0.156776,0.203243,0.300812,0.032150,0.087896,-27.523777,2.990908,0.003405,0.134833,-0.266601,-0.249192,-0.226414,-0.005312,-0.008400,-0.138798,-0.082086,0.036774,0.010429,0.010725,0.007686,0.022291,0.017964,0.026526,0.010441,0.041418,0.000690,0.013917,0.027042,0.032642,0.004465,0.026913,0.070916,0.024903,0.151590,0.065538,0.023274,0.361118,0.027116,0.098348,2.411491,0.834678,0.700434,0.464706,0.403633,0.310986,0.303760,0.317696,0.272289,0.276903,0.325202,0.212162,0.187188,0.017770,0.013971,0.027422,0.023290,0.025705,0.024456,0.019312,0.001277,0.020900,0.019091,0.012550,0.006884,0.009649,trainingData/happy
0.094538,0.019988,3.048207,0.193190,0.217067,0.517896,0.039799,0.138180,-28.271323,2.498819,-0.417226,-0.033725,-0.443685,-0.125742,-0.075452,-0.073456,-0.088868,-0.132342,-0.148280,-0.002548,-0.047177,0.022329,0.012392,0.022019,0.010355,0.031988,0.010006,0.053074,0.003360,0.006388,0.012527,0.018375,0.007663,0.035181,0.112527,0.028757,0.411153,0.118157,0.049743,0.685271,0.043024,0.179713,3.784266,1.364853,1.072012,0.558335,0.549781,0.568632,0.458833,0.391012,0.412451,0.465896,0.415201,0.344035,0.360968,0.048129,0.038943,0.043890,0.019224,0.039028,0.018125,0.088181,0.007917,0.010778,0.016417,0.030734,0.017890,0.023486,trainingData/happy
0.091523,0.021849,3.116041,0.173256,0.194956,0.490851,0.051948,0.137008,-27.314400,2.627350,-0.542277,-0.022161,-0.283969,-0.374949,-0.197607,-0.065126,-0.084648,-0.016100,-0.036931,0.067771,-0.075762,0.022004,0.007488,0.018697,0.009309,0.024418,0.018276,0.031231,0.002050,0.017295,0.024054,0.021440,0.005700,0.028825,0.110372,0.029641,0.302869,0.106253,0.046965,0.657846,0.083858,0.176490,3.957812,1.408431,1.103792,0.600258,0.524864,0.435289,0.449713,0.422203,0.472821,0.423265,0.321577,0.308172,0.233288,0.043598,0.013704,0.030410,0.017239,0.038766,0.034432,0.028368,0.004027,0.032156,0.031215,0.026361,0.009133,0.015225,trainingData/happy
0.090199,0.016691,3.106332,0.176391,0.203852,0.534168,0.035532,0.148811,-28.126734,2.599027,-0.472615,0.149868,-0.579216,-0.306977,-0.159700,-0.131472,0.045427,-0.040973,-0.009592,-0.033223,-0.118808,0.020752,0.018419,0.018642,0.010405,0.018382,0.008708,0.052128,0.003512,0.008490,0.021825,0.021541,0.010525,0.030746,0.110669,0.020969,0.252387,0.100923,0.037289,0.685026,0.028367,0.189894,4.148783,1.054470,1.140218,0.547182,0.698706,0.444184,0.478067,0.576556,0.487752,0.431883,0.376679,0.309925,0.249232,0.034250,0.047209,0.028117,0.020524,0.023161,0.013110,0.080498,0.010193,0.013655,0.034676,0.027568,0.018746,0.020575,trainingData/happy
0.092359,0.031365,3.094504,0.210907,0.227603,0.598541,0.027552,0.136076,-26.638937,2.041158,-0.412557,0.016776,-0.304786,-0.201926,-0.192589,-0.036634,0.007404,-0.060829,-0.070803,0.002173,-0.025695,0.010494,0.009502,0.017073,0.009984,0.037029,0.019233,0.034223,0.001819,0.006870,0.017802,0.022532,0.005919,0.027883,0.116316,0.033809,0.276553,0.114248,0.049777,0.756189,0.025301,0.194901,4.364321,1.259950,1.082673,0.516328,0.518179,0.380054,0.577976,0.546807,0.463501,0.420837,0.392570,0.333670,0.288404,0.014873,0.018755,0.021174,0.018561,0.042355,0.039406,0.062210,0.003274,0.011259,0.026359,0.034110,0.009029,0.019578,trainingData/happy
0.097500,0.032101,3.129885,0.207479,0.224691,0.520988,0.023914,0.138811,-26.996451,2.222988,-0.551468,0.083142,-0.262803,-0.344790,-0.210948,0.034185,-0.106819,-0.072570,-0.013157,-0.024928,-0.095387,0.015504,0.005211,0.018477,0.010430,0.030237,0.012386,0.047297,0.002248,0.005904,0.020682,0.021661,0.010017,0.030806,0.113485,0.041719,0.215541,0.120879,0.048773,0.697969,0.017723,0.177915,4.142244,1.089471,0.953623,0.537152,0.547009,0.497879,0.503043,0.416817,0.441960,0.461784,0.451053,0.337598,0.379743,0.026758,0.010318,0.028472,0.017739,0.039146,0.027458,0.065507,0.006450,0.009779,0.033423,0.025706,0.021141,0.018740,trainingData/happy
0.104344,0.035258,3.098988,0.212368,0.226572,0.590706,0.026036,0.160943,-26.118650,2.323063,0.057877,-0.394338,-0.341040,-0.235570,-0.295487,0.047567,-0.063576,-0.040605,-0.070535,-0.024847,-0.044688,0.016278,0.006477,0.019882,0.016667,0.032990,0.014125,0.022982,0.001692,0.014729,0.020657,0.018510,0.008932,0.027472,0.123127,0.035971,0.310020,0.117557,0.036392,0.833279,0.021378,0.217325,3.303667,1.401948,0.866413,0.653099,0.427339,0.439312,0.518785,0.384697,0.396336,0.438341,0.315906,0.292223,0.291260,0.028503,0.014546,0.033162,0.029768,0.038672,0.024130,0.032825,0.003938,0.023817,0.028043,0.036414,0.018752,0.013185,trainingData/happy
0.140683,0.017520,3.064244,0.260338,0.239151,0.841771,0.018000,0.252332,-28.766658,1.919722,-0.325844,0.039518,-0.177671,-0.030246,-0.067884,0.057943,0.121483,-0.050902,-0.094936,-0.070795,-0.154696,0.015537,0.004302,0.015275,0.009637,0.034278,0.008110,0.046996,0.003160,0.003710,0.030569,0.019101,0.003721,0.030341,0.116473,0.022067,0.245806,0.105182,0.032584,0.733331,0.012904,0.231735,2.870730,1.000527,0.758957,0.401493,0.443194,0.388050,0.398866,0.305948,0.279638,0.363463,0.293096,0.291249,0.231418,0.027639,0.008576,0.017056,0.015482,0.030685,0.019425,0.052161,0.010493,0.005141,0.041736,0.029529,0.004606,0.014608,trainingData/happy
0.113648,0.032090,3.133344,0.211739,0.217158,0.610103,0.026837,0.166762,-26.915265,2.350470,0.065578,-0.337832,-0.252041,-0.408665,-0.267180,0.119250,0.042604,0.149813,0.076893,0.004007,-0.167699,0.019320,0.004449,0.009889,0.006365,0.018119,0.013667,0.035132,0.001734,0.010757,0.032057,0.018838,0.012337,0.028215,0.148850,0.037264,0.254937,0.143241,0.039549,0.915372,0.020032,0.256994,3.325006,1.546530,0.892363,0.688581,0.579876,0.515345,0.556059,0.372619,0.366340,0.409791,0.417586,0.315056,0.253511,0.033772,0.009426,0.012061,0.012961,0.029356,0.035507,0.052378,0.005298,0.017586,0.044756,0.028464,0.028489,0.016550,trainingData/happy
